dateprd,well_bore_code,npd_well_bore_code,npd_well_bore_name,npd_field_code,npd_field_name,npd_facility_code,on_stream_hrs,avg_downhole_pressure,avg_downhole_temperature,avg_dp_tubing,avg_annulus_press,avg_choke_size_p,avg_whp_p,avg_wht_p,dp_choke_size,bore_oil_vol,bore_gas_vol,bore_wat_vol,bore_wi_vol,flow_kind,well_type
08/07/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5825,injection,WI
08/08/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5812,injection,WI
08/09/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5754,injection,WI
08/10/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5723,injection,WI
08/11/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5378,injection,WI
08/12/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,23.67,0.000,0.000,0.000,23.67,0.0000,0.000,0.000,0.00,23.67,0,0,5588,injection,WI
08/13/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5484,injection,WI
08/14/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5802,injection,WI
08/15/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5883,injection,WI
08/16/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5739,injection,WI
08/17/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5632,injection,WI
08/18/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5273,injection,WI
08/19/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5242,injection,WI
08/20/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5215,injection,WI
08/21/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5306,injection,WI
08/22/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5397,injection,WI
08/23/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5344,injection,WI
08/24/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5216,injection,WI
08/25/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5256,injection,WI
08/26/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5276,injection,WI
08/27/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5267,injection,WI
08/28/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5105,injection,WI
08/29/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,4869,injection,WI
08/30/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,4861,injection,WI
08/31/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,4870,injection,WI
09/01/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,4788,injection,WI
09/02/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,4790,injection,WI
09/03/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,4709,injection,WI
09/04/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5245,injection,WI
09/05/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,4498,injection,WI
09/06/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,4355,injection,WI
09/07/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5260,injection,WI
09/08/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5331,injection,WI
09/09/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,4788,injection,WI
09/10/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,4479,injection,WI
09/11/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,4705,injection,WI
09/12/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,18.25,0.000,0.000,0.000,18.25,0.0000,0.000,0.000,0.00,18.25,0,0,3728,injection,WI
09/13/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,0.00,0.000,0.000,0.000,0.00,0.0000,0.000,0.000,0.00,0.00,0,0,0,injection,WI
09/14/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,10.53,0.000,0.000,0.000,10.53,0.0000,0.000,0.000,0.00,10.53,0,0,1539,injection,WI
09/15/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,6123,injection,WI
09/16/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,21.50,0.000,0.000,0.000,21.50,0.0000,0.000,0.000,0.00,21.50,0,0,5284,injection,WI
09/17/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5694,injection,WI
09/18/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,10.64,0.000,0.000,0.000,10.64,0.0000,0.000,0.000,0.00,10.64,0,0,2452,injection,WI
09/19/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,0.00,0.000,0.000,0.000,0.00,0.0000,0.000,0.000,0.00,0.00,0,0,0,injection,WI
09/20/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,18.53,0.000,0.000,0.000,18.53,0.0000,0.000,0.000,0.00,18.53,0,0,3693,injection,WI
09/21/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,11.67,0.000,0.000,0.000,11.67,0.0000,0.000,0.000,0.00,11.67,0,0,2419,injection,WI
09/22/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5677,injection,WI
09/23/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5674,injection,WI
09/24/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5567,injection,WI
09/25/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5504,injection,WI
09/26/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5490,injection,WI
09/27/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,13.33,0.000,0.000,0.000,13.33,0.0000,0.000,0.000,0.00,13.33,0,0,2222,injection,WI
09/28/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,4878,injection,WI
09/29/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5650,injection,WI
09/30/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5781,injection,WI
10/01/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5505,injection,WI
10/02/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5441,injection,WI
10/03/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5466,injection,WI
10/04/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,3434,injection,WI
10/05/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5175,injection,WI
10/06/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5481,injection,WI
10/07/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5361,injection,WI
10/08/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5384,injection,WI
10/09/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5557,injection,WI
10/10/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5655,injection,WI
10/11/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,11.50,0.000,0.000,0.000,11.50,0.0000,0.000,0.000,0.00,11.50,0,0,2511,injection,WI
10/12/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,9.75,0.000,0.000,0.000,9.75,0.0000,0.000,0.000,0.00,9.75,0,0,1857,injection,WI
10/13/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5194,injection,WI
10/14/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5336,injection,WI
10/15/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5482,injection,WI
10/16/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5561,injection,WI
10/17/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5665,injection,WI
10/18/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5647,injection,WI
10/19/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,19.98,0.000,0.000,0.000,19.98,0.0000,0.000,0.000,0.00,19.98,0,0,4698,injection,WI
10/20/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,17.69,0.000,0.000,0.000,17.69,0.0000,0.000,0.000,0.00,17.69,0,0,4186,injection,WI
10/21/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,23.17,0.000,0.000,0.000,23.17,0.0000,0.000,0.000,0.00,23.17,0,0,5405,injection,WI
10/22/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5649,injection,WI
10/23/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5636,injection,WI
10/24/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,4941,injection,WI
10/25/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5612,injection,WI
10/26/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5816,injection,WI
10/27/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.14,0.000,0.000,0.000,24.14,0.0000,0.000,0.000,0.00,24.14,0,0,4815,injection,WI
10/28/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,0.00,0.000,0.000,0.000,0.00,0.0000,0.000,0.000,0.00,0.00,0,0,0,injection,WI
10/29/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,0.00,0.000,0.000,0.000,0.00,0.0000,0.000,0.000,0.00,0.00,0,0,0,injection,WI
10/30/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,16.19,0.000,0.000,0.000,16.19,0.0000,0.000,0.000,0.00,16.19,0,0,2801,injection,WI
10/31/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5470,injection,WI
11/01/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5481,injection,WI
11/02/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,3.31,0.000,0.000,0.000,3.31,0.0000,0.000,0.000,0.00,3.31,0,0,710,injection,WI
11/03/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,8.19,0.000,0.000,0.000,8.19,0.0000,0.000,0.000,0.00,8.19,0,0,1449,injection,WI
11/04/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5245,injection,WI
11/05/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5372,injection,WI
11/06/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,4788,injection,WI
11/07/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5537,injection,WI
11/08/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5557,injection,WI
11/09/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,23.17,0.000,0.000,0.000,23.17,0.0000,0.000,0.000,0.00,23.17,0,0,5331,injection,WI
11/10/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,23.83,0.000,0.000,0.000,23.83,0.0000,0.000,0.000,0.00,23.83,0,0,5514,injection,WI
11/11/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5552,injection,WI
11/12/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,23.83,0.000,0.000,0.000,23.83,0.0000,0.000,0.000,0.00,23.83,0,0,5374,injection,WI
11/13/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5557,injection,WI
11/14/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5515,injection,WI
11/15/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5511,injection,WI
11/16/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5495,injection,WI
11/17/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5532,injection,WI
11/18/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5424,injection,WI
11/19/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5581,injection,WI
11/20/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5560,injection,WI
11/21/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5472,injection,WI
11/22/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5400,injection,WI
11/23/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5473,injection,WI
11/24/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5195,injection,WI
11/25/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5732,injection,WI
11/26/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5597,injection,WI
11/27/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5534,injection,WI
11/28/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5844,injection,WI
11/29/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,6113,injection,WI
11/30/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5526,injection,WI
12/01/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5856,injection,WI
12/02/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,4696,injection,WI
12/03/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,6042,injection,WI
12/04/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,4956,injection,WI
12/05/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,23.39,0.000,0.000,0.000,23.39,0.0000,0.000,0.000,0.00,23.39,0,0,5294,injection,WI
12/06/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,16.36,0.000,0.000,0.000,16.36,0.0000,0.000,0.000,0.00,16.36,0,0,3472,injection,WI
12/07/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5663,injection,WI
12/08/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5642,injection,WI
12/09/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,14.83,0.000,0.000,0.000,14.83,0.0000,0.000,0.000,0.00,14.83,0,0,2974,injection,WI
12/10/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,19.06,0.000,0.000,0.000,19.06,0.0000,0.000,0.000,0.00,19.06,0,0,4160,injection,WI
12/11/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,10.94,0.000,0.000,0.000,10.94,0.0000,0.000,0.000,0.00,10.94,0,0,138,injection,WI
12/12/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,3428,injection,WI
12/13/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,9.00,0.000,0.000,0.000,9.00,0.0000,0.000,0.000,0.00,9.00,0,0,1796,injection,WI
12/14/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,24.00,0.000,0.000,0.000,24.00,0.0000,0.000,0.000,0.00,24.00,0,0,5044,injection,WI
12/15/13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,23.17,0.000,0.000,0.000,23.17,0.0000,0.000,0.000,0.00,23.17,0,0,5259,injection,WI
